,Race,EduYrsEstCap,HandednessScore,EduComp,Sex,Ethnicity,Height_W1,AgeMRI_W1,Weight_W1,BMI_W1,RIG
31,5.273018494406416,2.554200246950469,1.6780719051126378,2.6880559936852597,1.3903754450445747,0.08649152562697364,3.5725787762653236,6.857980995127572,4.770518153877233,8.857980995127573,37.729272531224034
429,0.23227215206310664,3.8579809951275723,3.648527629498622,3.8579809951275723,0.6930740684518844,0.08649152562697364,3.0766212816029124,6.050626073069968,7.273018494406416,8.857980995127573,37.6345742101026
318,0.23227215206310664,4.465663572348812,4.050626073069968,1.5004289905094885,0.6930740684518844,0.08649152562697364,6.050626073069968,5.15754127698648,6.53605290024021,8.857980995127573,37.63075762749447
156,0.23227215206310664,2.554200246950469,3.5360529002402097,3.3661278987978975,1.3903754450445747,0.08649152562697364,5.68805599368526,6.857980995127572,6.050626073069968,7.857980995127572,37.6201642257336
422,0.23227215206310664,2.6100534816839867,1.6780719051126378,1.5004289905094885,0.6930740684518844,0.08649152562697364,8.857980995127573,6.53605290024021,6.53605290024021,8.857980995127573,37.588459914183645
68,6.53605290024021,2.6100534816839867,4.050626073069968,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.0766212816029124,7.273018494406416,4.857980995127572,6.857980995127572,37.542328805846985
278,0.23227215206310664,3.6880559936852597,4.273018494406416,4.15754127698648,0.6930740684518844,0.08649152562697364,3.0766212816029124,4.610053481683987,7.857980995127572,8.857980995127573,37.533090264762166
317,0.23227215206310664,1.857980995127572,3.5360529002402097,1.9631632318196284,1.3903754450445747,0.08649152562697364,7.857980995127572,5.857980995127572,5.857980995127572,8.857980995127573,37.49826023043235
64,0.23227215206310664,2.554200246950469,5.273018494406416,2.6880559936852597,1.3903754450445747,0.08649152562697364,3.6880559936852597,4.857980995127572,7.857980995127572,8.857980995127573,37.48641283684478
249,4.103093492964104,3.6880559936852597,1.6780719051126378,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.4656635723488116,5.53605290024021,7.857980995127572,8.857980995127573,37.46689443919452
283,0.23227215206310664,3.6880559936852597,4.103093492964104,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.728697978182606,5.68805599368526,8.857980995127573,8.857980995127573,37.43613218542383
74,0.23227215206310664,3.6880559936852597,4.33441903907056,4.15754127698648,0.6930740684518844,0.08649152562697364,3.0766212816029124,6.857980995127572,5.398549376490275,8.857980995127573,37.3829867042326
63,0.23227215206310664,3.273018494406416,3.648527629498622,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.6100534816839867,6.53605290024021,8.857980995127573,8.857980995127573,37.29588123273584
34,0.23227215206310664,4.33441903907056,4.103093492964104,3.3661278987978975,0.6930740684518844,0.08649152562697364,3.4656635723488116,6.050626073069968,6.857980995127572,7.857980995127572,37.04772981264845
262,0.23227215206310664,2.554200246950469,6.050626073069968,2.6880559936852597,1.3903754450445747,0.08649152562697364,3.5725787762653236,5.53605290024021,6.050626073069968,8.857980995127573,37.01926018114342
450,0.23227215206310664,2.554200246950469,2.9510903995190536,2.6880559936852597,0.6930740684518844,0.08649152562697364,4.53605290024021,6.53605290024021,7.857980995127572,8.857980995127573,36.99325217703232
282,0.23227215206310664,1.857980995127572,5.273018494406416,1.9631632318196284,1.3903754450445747,0.08649152562697364,3.6880559936852597,4.770518153877233,8.857980995127573,8.857980995127573,36.97783798190591
462,0.23227215206310664,1.857980995127572,2.9510903995190536,1.9631632318196284,1.3903754450445747,0.08649152562697364,7.857980995127572,7.273018494406416,4.465663572348812,8.857980995127573,36.93601780621128
372,0.23227215206310664,3.8579809951275723,3.5360529002402097,3.8579809951275723,1.3903754450445747,0.08649152562697364,3.6880559936852597,5.53605290024021,5.857980995127572,8.857980995127573,36.90122489741063
345,0.23227215206310664,1.857980995127572,4.273018494406416,1.9631632318196284,1.3903754450445747,0.08649152562697364,5.68805599368526,5.68805599368526,6.857980995127572,8.857980995127573,36.89537582171394
456,0.23227215206310664,2.554200246950469,1.6780719051126378,2.6880559936852597,1.3903754450445747,0.08649152562697364,3.6880559936852597,6.857980995127572,8.857980995127573,8.857980995127573,36.891466247551
180,0.23227215206310664,3.8579809951275723,3.648527629498622,3.8579809951275723,0.6930740684518844,0.08649152562697364,3.4656635723488116,6.857980995127572,5.273018494406416,8.857980995127573,36.8309714229061
196,0.23227215206310664,4.33441903907056,1.6780719051126378,3.3661278987978975,1.3903754450445747,0.08649152562697364,4.15754127698648,5.857980995127572,6.857980995127572,8.857980995127573,36.819242228084946
396,0.23227215206310664,2.554200246950469,7.857980995127572,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.5725787762653236,5.68805599368526,5.53605290024021,7.857980995127572,36.766743647223635
247,0.23227215206310664,1.857980995127572,4.103093492964104,1.9631632318196284,1.3903754450445747,0.08649152562697364,7.857980995127572,5.53605290024021,4.857980995127572,8.857980995127573,36.74337272826889
305,0.23227215206310664,4.465663572348812,3.5360529002402097,1.5004289905094885,0.6930740684518844,0.08649152562697364,4.951090399519053,5.53605290024021,6.857980995127572,8.857980995127573,36.717088499254885
98,0.23227215206310664,1.857980995127572,6.050626073069968,1.9631632318196284,1.3903754450445747,0.08649152562697364,3.6880559936852597,6.050626073069968,6.53605290024021,8.857980995127573,36.71362538487483
54,0.23227215206310664,3.8579809951275723,1.6780719051126378,3.8579809951275723,1.3903754450445747,0.08649152562697364,3.5725787762653236,6.273018494406416,6.857980995127572,8.857980995127573,36.66473227902932
390,0.23227215206310664,6.53605290024021,4.103093492964104,1.5004289905094885,0.6930740684518844,0.08649152562697364,4.050626073069968,6.050626073069968,4.53605290024021,8.857980995127573,36.64669917136349
199,0.23227215206310664,2.6100534816839867,1.6780719051126378,1.5004289905094885,1.3903754450445747,0.08649152562697364,6.857980995127572,5.53605290024021,7.857980995127572,8.857980995127573,36.6076893856637
403,0.23227215206310664,2.554200246950469,1.6780719051126378,2.6880559936852597,0.6930740684518844,4.2141248053528475,3.728697978182606,5.68805599368526,6.273018494406416,8.857980995127573,36.60755263301806
276,0.23227215206310664,1.857980995127572,4.103093492964104,1.9631632318196284,1.3903754450445747,0.08649152562697364,3.6880559936852597,5.53605290024021,8.857980995127573,8.857980995127573,36.57344772682657
70,4.103093492964104,1.857980995127572,6.050626073069968,1.9631632318196284,0.6930740684518844,0.08649152562697364,3.4656635723488116,6.53605290024021,4.53605290024021,7.273018494406416,36.56521725429578
121,0.23227215206310664,1.857980995127572,6.050626073069968,3.3661278987978975,0.6930740684518844,0.08649152562697364,3.4656635723488116,6.53605290024021,5.398549376490275,8.857980995127573,36.54481955734427
37,0.23227215206310664,3.8579809951275723,1.6780719051126378,3.8579809951275723,0.6930740684518844,0.08649152562697364,4.951090399519053,6.050626073069968,6.273018494406416,8.857980995127573,36.538587603632756
307,0.23227215206310664,3.273018494406416,2.9510903995190536,1.5004289905094885,1.3903754450445747,0.08649152562697364,4.103093492964104,7.273018494406416,6.857980995127572,8.857980995127573,36.52575098479528
238,0.23227215206310664,1.857980995127572,3.5360529002402097,1.9631632318196284,0.6930740684518844,0.08649152562697364,4.15754127698648,6.273018494406416,8.857980995127573,8.857980995127573,36.515556634977415
100,0.23227215206310664,3.6880559936852597,1.6780719051126378,4.15754127698648,1.3903754450445747,0.08649152562697364,4.15754127698648,5.398549376490275,6.857980995127572,8.857980995127573,36.50486094225093
414,0.23227215206310664,3.6880559936852597,4.103093492964104,1.5004289905094885,1.3903754450445747,0.08649152562697364,5.857980995127572,6.273018494406416,5.398549376490275,7.857980995127572,36.38824746104534
398,0.23227215206310664,3.273018494406416,4.103093492964104,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.6100534816839867,5.15754127698648,8.857980995127573,8.857980995127573,36.371935472947584
1,0.23227215206310664,2.554200246950469,4.103093492964104,2.6880559936852597,1.3903754450445747,0.08649152562697364,4.53605290024021,5.050626073069968,7.857980995127572,7.857980995127572,36.35712981989981
265,0.23227215206310664,3.273018494406416,1.6780719051126378,1.5004289905094885,0.6930740684518844,0.08649152562697364,7.273018494406416,4.857980995127572,7.857980995127572,8.857980995127573,36.310318615959645
6,0.23227215206310664,1.857980995127572,4.33441903907056,1.9631632318196284,0.6930740684518844,0.08649152562697364,4.951090399519053,6.050626073069968,7.273018494406416,8.857980995127573,36.30011697428273
286,0.23227215206310664,7.273018494406416,2.9510903995190536,3.3661278987978975,0.6930740684518844,0.08649152562697364,3.4656635723488116,5.398549376490275,5.53605290024021,7.273018494406416,36.27535888235105
158,0.23227215206310664,4.33441903907056,6.050626073069968,3.3661278987978975,0.6930740684518844,0.08649152562697364,3.0766212816029124,6.53605290024021,4.610053481683987,7.273018494406416,36.25875691501392
437,0.23227215206310664,2.6100534816839867,4.103093492964104,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.6100534816839867,7.273018494406416,7.273018494406416,8.857980995127573,36.239485176923935
175,0.23227215206310664,2.6100534816839867,4.103093492964104,1.5004289905094885,1.3903754450445747,0.08649152562697364,4.050626073069968,6.53605290024021,6.857980995127572,8.857980995127573,36.22535605145756
88,0.23227215206310664,1.857980995127572,2.9510903995190536,1.9631632318196284,1.3903754450445747,0.08649152562697364,4.103093492964104,6.857980995127572,8.857980995127573,7.857980995127572,36.158410227547726
151,0.23227215206310664,4.465663572348812,4.103093492964104,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.0766212816029124,5.857980995127572,7.273018494406416,8.857980995127573,36.14662556822884
354,0.23227215206310664,4.33441903907056,3.5360529002402097,3.3661278987978975,0.6930740684518844,0.08649152562697364,3.8135868757691185,4.610053481683987,6.53605290024021,8.857980995127573,36.06611183707152
176,0.23227215206310664,1.857980995127572,5.273018494406416,1.9631632318196284,1.3903754450445747,0.08649152562697364,4.103093492964104,7.857980995127572,4.398549376490275,8.857980995127573,36.02090670379779
376,0.23227215206310664,2.554200246950469,2.9510903995190536,2.6880559936852597,1.3903754450445747,0.08649152562697364,3.6880559936852597,5.68805599368526,7.857980995127572,8.857980995127573,35.9945597405151
420,0.23227215206310664,3.6880559936852597,4.103093492964104,4.15754127698648,0.6930740684518844,0.08649152562697364,3.0766212816029124,6.53605290024021,5.53605290024021,7.857980995127572,35.96723658698871
381,4.103093492964104,2.554200246950469,1.6780719051126378,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.6100534816839867,6.53605290024021,5.15754127698648,8.857980995127573,35.96461588682958
311,4.103093492964104,2.6100534816839867,4.273018494406416,1.5004289905094885,1.3903754450445747,0.08649152562697364,3.5725787762653236,5.273018494406416,5.857980995127572,7.273018494406416,35.94005819044127
101,0.23227215206310664,2.554200246950469,4.103093492964104,2.6880559936852597,1.3903754450445747,0.08649152562697364,5.53605290024021,6.050626073069968,5.398549376490275,7.857980995127572,35.897698201262514
359,0.23227215206310664,2.6100534816839867,1.6780719051126378,1.5004289905094885,1.3903754450445747,0.08649152562697364,8.857980995127573,4.610053481683987,6.050626073069968,8.857980995127573,35.87433504504987
106,0.23227215206310664,2.554200246950469,3.5360529002402097,2.6880559936852597,1.3903754450445747,0.08649152562697364,5.68805599368526,6.050626073069968,4.770518153877233,8.857980995127573,35.85462947937063
103,0.23227215206310664,1.857980995127572,3.5360529002402097,1.9631632318196284,0.6930740684518844,0.08649152562697364,6.857980995127572,5.68805599368526,6.050626073069968,8.857980995127573,35.823678930339746
458,0.23227215206310664,2.6100534816839867,4.050626073069968,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.0766212816029124,6.857980995127572,7.857980995127572,8.857980995127573,35.823510558391035
445,0.23227215206310664,1.857980995127572,1.6780719051126378,1.9631632318196284,0.6930740684518844,0.08649152562697364,6.050626073069968,6.53605290024021,7.857980995127572,8.857980995127573,35.81369484176713
207,0.23227215206310664,3.273018494406416,2.9510903995190536,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.8135868757691185,5.53605290024021,8.857980995127573,8.857980995127573,35.801977396841394
160,0.23227215206310664,2.554200246950469,6.050626073069968,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.4656635723488116,5.273018494406416,6.857980995127572,7.857980995127572,35.75936411685803
463,0.23227215206310664,3.8579809951275723,4.103093492964104,3.8579809951275723,0.6930740684518844,0.08649152562697364,3.4656635723488116,6.53605290024021,5.050626073069968,7.857980995127572,35.74121677014777
348,0.23227215206310664,2.6100534816839867,3.5360529002402097,1.5004289905094885,0.6930740684518844,0.08649152562697364,6.050626073069968,5.273018494406416,6.857980995127572,8.857980995127573,35.69797967630718
411,0.23227215206310664,2.554200246950469,4.050626073069968,2.6880559936852597,0.6930740684518844,0.08649152562697364,6.050626073069968,6.857980995127572,4.610053481683987,7.857980995127572,35.68136160485676
19,5.050626073069968,1.857980995127572,2.9510903995190536,1.9631632318196284,1.3903754450445747,0.08649152562697364,4.53605290024021,5.857980995127572,4.68805599368526,7.273018494406416,35.65483605366723
182,0.23227215206310664,3.8579809951275723,2.9510903995190536,3.8579809951275723,1.3903754450445747,0.08649152562697364,4.15754127698648,5.857980995127572,4.398549376490275,8.857980995127573,35.64824415624075
24,0.23227215206310664,2.554200246950469,4.33441903907056,2.6880559936852597,1.3903754450445747,0.08649152562697364,3.6880559936852597,6.273018494406416,6.53605290024021,7.857980995127572,35.6409227859004
189,0.23227215206310664,1.857980995127572,1.6780719051126378,1.9631632318196284,1.3903754450445747,0.08649152562697364,4.15754127698648,6.53605290024021,8.857980995127573,8.857980995127573,35.61791142227633
140,0.23227215206310664,1.857980995127572,3.648527629498622,1.9631632318196284,0.6930740684518844,0.08649152562697364,3.4656635723488116,6.857980995127572,7.857980995127572,8.857980995127573,35.521116160319316
120,0.23227215206310664,2.554200246950469,2.9510903995190536,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.6100534816839867,6.53605290024021,7.273018494406416,8.857980995127573,35.48229025775493
332,0.23227215206310664,2.554200246950469,3.648527629498622,2.6880559936852597,0.6930740684518844,0.08649152562697364,4.53605290024021,5.273018494406416,7.857980995127572,7.857980995127572,35.42765500117808
83,0.23227215206310664,1.857980995127572,6.050626073069968,1.9631632318196284,1.3903754450445747,0.08649152562697364,3.5725787762653236,5.857980995127572,7.857980995127572,6.53605290024021,35.4055030895125
142,0.23227215206310664,2.554200246950469,4.273018494406416,2.6880559936852597,1.3903754450445747,0.08649152562697364,4.050626073069968,6.050626073069968,5.15754127698648,8.857980995127573,35.34118827603079
133,0.23227215206310664,1.857980995127572,4.33441903907056,1.9631632318196284,0.6930740684518844,0.08649152562697364,4.15754127698648,5.857980995127572,7.273018494406416,8.857980995127573,35.31392277380776
339,0.23227215206310664,4.465663572348812,4.273018494406416,1.5004289905094885,1.3903754450445747,0.08649152562697364,4.103093492964104,5.53605290024021,4.857980995127572,8.857980995127573,35.30335856345883
200,0.23227215206310664,2.6100534816839867,3.5360529002402097,1.5004289905094885,0.6930740684518844,0.08649152562697364,6.857980995127572,4.857980995127572,6.050626073069968,8.857980995127573,35.28294217702833
455,0.23227215206310664,3.8579809951275723,3.5360529002402097,3.8579809951275723,0.6930740684518844,0.08649152562697364,3.5725787762653236,5.53605290024021,5.050626073069968,8.857980995127573,35.28109138134039
153,0.23227215206310664,7.273018494406416,1.6780719051126378,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.728697978182606,5.15754127698648,6.050626073069968,8.857980995127573,35.25820345953713
408,0.23227215206310664,1.857980995127572,4.33441903907056,1.9631632318196284,1.3903754450445747,0.08649152562697364,3.4656635723488116,5.15754127698648,7.857980995127572,8.857980995127573,35.20386922834285
141,0.23227215206310664,3.8579809951275723,3.5360529002402097,3.8579809951275723,1.3903754450445747,0.08649152562697364,4.103093492964104,6.050626073069968,5.53605290024021,6.53605290024021,35.1869793797445
187,0.23227215206310664,2.6100534816839867,4.103093492964104,1.5004289905094885,1.3903754450445747,0.08649152562697364,4.103093492964104,5.398549376490275,6.857980995127572,8.857980995127573,35.14031994760176
186,0.23227215206310664,3.8579809951275723,4.103093492964104,3.8579809951275723,1.3903754450445747,0.08649152562697364,4.15754127698648,4.770518153877233,4.770518153877233,7.857980995127572,35.08475318582242
373,0.23227215206310664,2.554200246950469,1.6780719051126378,2.6880559936852597,1.3903754450445747,0.08649152562697364,3.6880559936852597,6.050626073069968,7.857980995127572,8.857980995127573,35.084111325493396
294,0.23227215206310664,2.6100534816839867,3.648527629498622,1.5004289905094885,0.6930740684518844,0.08649152562697364,4.53605290024021,6.857980995127572,6.050626073069968,8.857980995127573,35.073488811399386
385,0.23227215206310664,1.857980995127572,2.9510903995190536,1.9631632318196284,1.3903754450445747,0.08649152562697364,4.103093492964104,5.68805599368526,7.857980995127572,8.857980995127573,34.98848522610542
174,0.23227215206310664,4.33441903907056,4.050626073069968,3.3661278987978975,0.6930740684518844,0.08649152562697364,3.6100534816839867,5.68805599368526,5.050626073069968,7.857980995127572,34.96972730064717
49,0.23227215206310664,1.857980995127572,1.6780719051126378,1.9631632318196284,0.6930740684518844,0.08649152562697364,7.273018494406416,5.050626073069968,7.273018494406416,8.857980995127573,34.96569793521218
308,0.23227215206310664,3.8579809951275723,4.103093492964104,3.8579809951275723,1.3903754450445747,0.08649152562697364,3.6100534816839867,5.857980995127572,4.68805599368526,7.273018494406416,34.95730357085714
344,0.23227215206310664,2.554200246950469,5.273018494406416,2.6880559936852597,1.3903754450445747,0.08649152562697364,4.050626073069968,5.53605290024021,5.857980995127572,7.273018494406416,34.942092320620965
65,0.23227215206310664,3.8579809951275723,4.33441903907056,3.8579809951275723,1.3903754450445747,0.08649152562697364,4.15754127698648,5.273018494406416,4.857980995127572,6.857980995127572,34.9060419137084
161,4.103093492964104,1.857980995127572,1.6780719051126378,1.9631632318196284,1.3903754450445747,0.08649152562697364,4.15754127698648,5.273018494406416,6.53605290024021,7.857980995127572,34.90377026245617
269,0.23227215206310664,1.857980995127572,3.5360529002402097,1.9631632318196284,0.6930740684518844,0.08649152562697364,4.103093492964104,5.68805599368526,7.857980995127572,8.857980995127573,34.87614635023388
218,0.23227215206310664,2.6100534816839867,3.5360529002402097,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.8135868757691185,7.273018494406416,7.273018494406416,7.857980995127572,34.87597797828517
14,0.23227215206310664,1.857980995127572,4.103093492964104,1.9631632318196284,0.6930740684518844,0.08649152562697364,3.728697978182606,6.050626073069968,7.273018494406416,8.857980995127573,34.84639900683983
164,0.23227215206310664,1.857980995127572,4.050626073069968,1.9631632318196284,1.3903754450445747,0.08649152562697364,5.68805599368526,5.53605290024021,5.15754127698648,8.857980995127573,34.820540588791346
22,0.23227215206310664,2.554200246950469,1.6780719051126378,2.6880559936852597,1.3903754450445747,0.08649152562697364,4.050626073069968,5.398549376490275,7.857980995127572,8.857980995127573,34.79460470829841
152,0.23227215206310664,2.554200246950469,1.6780719051126378,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.6100534816839867,6.53605290024021,7.857980995127572,8.857980995127573,34.79423426406967
165,0.23227215206310664,2.554200246950469,4.050626073069968,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.0766212816029124,6.273018494406416,7.273018494406416,7.857980995127572,34.78535932539098
188,4.103093492964104,3.6880559936852597,1.6780719051126378,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.4656635723488116,5.53605290024021,5.15754127698648,8.857980995127573,34.76645472105342
53,0.23227215206310664,4.465663572348812,1.6780719051126378,1.5004289905094885,1.3903754450445747,0.08649152562697364,5.53605290024021,6.857980995127572,5.15754127698648,7.857980995127572,34.762859758187425
169,0.23227215206310664,2.554200246950469,1.6780719051126378,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.8135868757691185,5.273018494406416,8.857980995127573,8.857980995127573,34.73473325232101
150,0.23227215206310664,2.554200246950469,4.050626073069968,2.6880559936852597,1.3903754450445747,0.08649152562697364,4.050626073069968,6.53605290024021,5.857980995127572,7.273018494406416,34.71969989928452
291,0.23227215206310664,1.857980995127572,2.9510903995190536,1.9631632318196284,1.3903754450445747,0.08649152562697364,4.951090399519053,6.857980995127572,5.53605290024021,8.857980995127573,34.68447903921532
57,0.23227215206310664,6.53605290024021,4.273018494406416,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.5725787762653236,6.53605290024021,4.68805599368526,6.53605290024021,34.654078701729084
449,0.23227215206310664,2.6100534816839867,6.273018494406416,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.0766212816029124,5.273018494406416,6.050626073069968,8.857980995127573,34.65358555694873
263,0.23227215206310664,4.33441903907056,4.273018494406416,3.3661278987978975,1.3903754450445747,0.08649152562697364,3.6880559936852597,5.53605290024021,4.465663572348812,7.273018494406416,34.64549551569023
123,0.23227215206310664,3.273018494406416,3.5360529002402097,1.5004289905094885,1.3903754450445747,0.08649152562697364,4.53605290024021,6.53605290024021,4.68805599368526,8.857980995127573,34.63678229718403
96,0.23227215206310664,2.6100534816839867,3.5360529002402097,1.5004289905094885,0.6930740684518844,0.08649152562697364,3.5725787762653236,7.273018494406416,7.273018494406416,7.857980995127572,34.63496987878138
313,0.23227215206310664,2.6100534816839867,2.9510903995190536,1.5004289905094885,1.3903754450445747,4.2141248053528475,4.050626073069968,5.53605290024021,4.857980995127572,7.273018494406416,34.61602373701722
110,0.23227215206310664,2.554200246950469,3.5360529002402097,2.6880559936852597,0.6930740684518844,0.08649152562697364,3.5725787762653236,6.857980995127572,7.857980995127572,6.53605290024021,34.61474055377858
43,0.23227215206310664,3.6880559936852597,1.6780719051126378,4.15754127698648,0.6930740684518844,4.2141248053528475,3.0766212816029124,4.610053481683987,4.398549376490275,7.857980995127572,34.60634533655696
115,0.23227215206310664,2.6100534816839867,3.648527629498622,1.5004289905094885,1.3903754450445747,0.08649152562697364,3.4656635723488116,5.53605290024021,7.273018494406416,8.857980995127573,34.60086518654976
460,0.23227215206310664,3.8579809951275723,3.648527629498622,3.8579809951275723,1.3903754450445747,0.08649152562697364,3.4656635723488116,5.273018494406416,4.857980995127572,7.857980995127572,34.528272799498794
