,age,highest_education,ethnicity,income,race,sex,RIG
139,6.78135971352466,7.78135971352466,2.9233787183970876,5.78135971352466,4.196397212803504,1.067114195858537,28.53096926763311
117,7.78135971352466,7.78135971352466,2.9233787183970876,6.78135971352466,0.6624186408011521,0.9358696625802845,26.865746162352508
63,7.78135971352466,6.78135971352466,4.78135971352466,1.715270523066887,4.196397212803504,1.067114195858537,26.32286107230291
36,7.78135971352466,3.7813597135246595,2.9233787183970876,7.78135971352466,2.736965594166206,0.9358696625802845,25.94029311571756
150,7.78135971352466,3.7813597135246595,4.78135971352466,5.459431618637297,2.736965594166206,0.9358696625802845,25.47634601595777
145,7.78135971352466,3.7813597135246595,0.2656598752406171,5.78135971352466,4.196397212803504,1.067114195858537,22.873250424476637
155,7.78135971352466,3.7813597135246595,2.9233787183970876,6.78135971352466,0.6624186408011521,0.9358696625802845,22.865746162352504
3,7.78135971352466,6.78135971352466,0.2656598752406171,3.6938968722743204,3.257797757467647,1.067114195858537,22.84718812789044
130,7.78135971352466,2.7813597135246595,4.78135971352466,3.6938968722743204,2.736965594166206,1.067114195858537,22.842055802873045
107,7.78135971352466,2.7813597135246595,4.78135971352466,2.257797757467647,4.196397212803504,0.9358696625802845,22.734143773425416
116,7.78135971352466,2.3550949588225616,4.78135971352466,2.257797757467647,4.196397212803504,1.067114195858537,22.43912355200157
16,7.78135971352466,2.7813597135246595,0.2656598752406171,5.78135971352466,4.78135971352466,0.9358696625802845,22.32696839191954
101,7.78135971352466,2.3550949588225616,4.78135971352466,2.257797757467647,4.196397212803504,0.9358696625802845,22.307879018723316
93,7.78135971352466,0.8506223759617734,2.9233787183970876,5.459431618637297,4.196397212803504,0.9358696625802845,22.147059301904605
168,7.78135971352466,3.7813597135246595,0.2656598752406171,1.533432200081074,7.78135971352466,0.9358696625802845,22.079040878475954
52,7.78135971352466,2.7813597135246595,4.78135971352466,1.533432200081074,4.196397212803504,0.9358696625802845,22.009778216038843
123,7.78135971352466,2.7813597135246595,2.9233787183970876,3.6938968722743204,2.736965594166206,0.9358696625802845,20.85283027446722
171,7.78135971352466,2.7813597135246595,2.9233787183970876,1.715270523066887,4.196397212803504,1.067114195858537,20.464880077175334
32,6.78135971352466,2.7813597135246595,0.2656598752406171,6.78135971352466,2.736965594166206,0.9358696625802845,20.28257427256109
31,6.78135971352466,2.7813597135246595,0.2656598752406171,6.78135971352466,2.736965594166206,0.9358696625802845,20.28257427256109
177,7.78135971352466,0.8506223759617734,4.78135971352466,1.715270523066887,4.196397212803504,0.9358696625802845,20.26087920146177
25,7.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,5.78135971352466,1.067114195858537,20.119105240333603
24,7.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,5.78135971352466,0.9358696625802845,19.98786070705535
11,7.78135971352466,3.7813597135246595,2.9233787183970876,3.6938968722743204,0.6624186408011521,1.067114195858537,19.909527854380418
8,7.78135971352466,3.7813597135246595,0.2656598752406171,3.6938968722743204,3.257797757467647,1.067114195858537,19.84718812789044
165,7.78135971352466,3.7813597135246595,2.9233787183970876,3.6938968722743204,0.6624186408011521,0.9358696625802845,19.778283321102165
19,7.78135971352466,3.7813597135246595,0.2656598752406171,3.6938968722743204,3.257797757467647,0.9358696625802845,19.715943594612188
60,7.78135971352466,7.78135971352466,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,19.0913443390307
17,7.78135971352466,3.7813597135246595,0.2656598752406171,1.533432200081074,4.78135971352466,0.9358696625802845,19.079040878475954
218,7.78135971352466,0.8506223759617734,0.2656598752406171,5.78135971352466,3.257797757467647,1.067114195858537,19.003913631577895
64,7.78135971352466,2.3550949588225616,2.9233787183970876,2.257797757467647,2.736965594166206,0.9358696625802845,18.990466404958447
108,7.78135971352466,2.7813597135246595,0.2656598752406171,3.6938968722743204,3.257797757467647,1.067114195858537,18.84718812789044
190,7.78135971352466,2.7813597135246595,0.2656598752406171,3.6938968722743204,3.257797757467647,0.9358696625802845,18.715943594612188
106,7.78135971352466,0.8506223759617734,0.2656598752406171,5.459431618637297,3.257797757467647,1.067114195858537,18.68198553669053
12,7.78135971352466,2.7813597135246595,0.2656598752406171,1.533432200081074,4.78135971352466,1.067114195858537,18.210285411754207
128,7.78135971352466,6.78135971352466,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,18.0913443390307
134,7.78135971352466,6.78135971352466,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,17.96009980575245
191,7.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,3.257797757467647,1.067114195858537,17.59554328427659
207,7.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,3.257797757467647,0.9358696625802845,17.46429875099834
211,7.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,5.78135971352466,1.067114195858537,17.461386397177137
37,7.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,5.78135971352466,0.9358696625802845,17.330141863898884
193,7.78135971352466,3.7813597135246595,0.2656598752406171,1.533432200081074,2.736965594166206,0.9358696625802845,17.034646759117503
146,7.78135971352466,2.3550949588225616,0.2656598752406171,2.257797757467647,3.257797757467647,1.067114195858537,16.984824258381668
156,7.78135971352466,0.8506223759617734,2.9233787183970876,3.6938968722743204,0.6624186408011521,1.067114195858537,16.97879051681753
22,7.78135971352466,2.3550949588225616,2.9233787183970876,2.257797757467647,0.6624186408011521,0.9358696625802845,16.915919451593393
152,7.78135971352466,2.3550949588225616,0.2656598752406171,2.257797757467647,3.257797757467647,0.9358696625802845,16.853579725103415
166,7.78135971352466,2.7813597135246595,2.9233787183970876,1.715270523066887,0.6624186408011521,0.9358696625802845,16.79965697189473
1,7.78135971352466,0.8506223759617734,0.2656598752406171,3.6938968722743204,3.257797757467647,0.9358696625802845,16.785206257049303
133,7.78135971352466,0.8506223759617734,2.9233787183970876,1.533432200081074,2.736965594166206,0.9358696625802845,16.761628264711085
79,7.78135971352466,2.7813597135246595,0.2656598752406171,1.533432200081074,3.257797757467647,0.9358696625802845,16.555478922418942
73,7.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,4.78135971352466,1.067114195858537,16.461386397177137
91,5.863063879470169,2.3550949588225616,0.2656598752406171,2.257797757467647,4.78135971352466,0.9358696625802845,16.45884584710594
15,5.863063879470169,2.3550949588225616,0.2656598752406171,2.257797757467647,4.78135971352466,0.9358696625802845,16.45884584710594
14,5.863063879470169,2.3550949588225616,0.2656598752406171,2.257797757467647,4.78135971352466,0.9358696625802845,16.45884584710594
142,7.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,4.78135971352466,1.067114195858537,16.27954807419132
41,6.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,2.736965594166206,1.067114195858537,16.074711120975152
34,6.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,2.736965594166206,1.067114195858537,16.074711120975152
23,6.78135971352466,2.3550949588225616,2.9233787183970876,2.257797757467647,0.6624186408011521,1.067114195858537,16.047163984871645
124,6.78135971352466,2.3550949588225616,2.9233787183970876,2.257797757467647,0.6624186408011521,1.067114195858537,16.047163984871645
181,7.78135971352466,2.7813597135246595,0.2656598752406171,1.533432200081074,2.736965594166206,0.9358696625802845,16.034646759117503
127,7.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,4.196397212803504,1.067114195858537,15.694585573470166
10,7.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,4.196397212803504,0.9358696625802845,15.563341040191913
82,7.78135971352466,3.7813597135246595,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,15.273182662016511
77,7.78135971352466,3.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,15.0913443390307
125,6.78135971352466,0.8506223759617734,0.2656598752406171,5.459431618637297,0.6624186408011521,1.067114195858537,15.086606420024035
141,6.78135971352466,0.8506223759617734,0.2656598752406171,5.459431618637297,0.6624186408011521,1.067114195858537,15.086606420024035
198,6.196397212803502,2.3550949588225616,0.2656598752406171,2.257797757467647,2.736965594166206,1.067114195858537,14.87902959435907
210,6.196397212803502,2.3550949588225616,0.2656598752406171,2.257797757467647,2.736965594166206,1.067114195858537,14.87902959435907
29,6.196397212803502,2.3550949588225616,0.2656598752406171,2.257797757467647,2.736965594166206,1.067114195858537,14.87902959435907
74,7.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,3.257797757467647,0.9358696625802845,14.806579907841869
200,7.78135971352466,0.8506223759617734,2.9233787183970876,1.533432200081074,0.6624186408011521,0.9358696625802845,14.68708131134603
189,6.196397212803502,2.7813597135246595,0.2656598752406171,1.533432200081074,2.736965594166206,1.067114195858537,14.580928791674596
188,6.196397212803502,2.7813597135246595,0.2656598752406171,1.533432200081074,2.736965594166206,1.067114195858537,14.580928791674596
197,6.196397212803502,2.7813597135246595,0.2656598752406171,1.533432200081074,2.736965594166206,1.067114195858537,14.580928791674596
0,6.196397212803502,2.7813597135246595,0.2656598752406171,3.6938968722743204,0.6624186408011521,0.9358696625802845,14.535601977224536
61,6.196397212803502,2.7813597135246595,0.2656598752406171,3.6938968722743204,0.6624186408011521,0.9358696625802845,14.535601977224536
46,6.196397212803502,2.7813597135246595,0.2656598752406171,3.6938968722743204,0.6624186408011521,0.9358696625802845,14.535601977224536
26,5.78135971352466,2.3550949588225616,0.2656598752406171,2.257797757467647,2.736965594166206,0.9358696625802845,14.332747561801975
43,5.78135971352466,2.3550949588225616,0.2656598752406171,2.257797757467647,2.736965594166206,0.9358696625802845,14.332747561801975
30,5.78135971352466,2.3550949588225616,0.2656598752406171,2.257797757467647,2.736965594166206,0.9358696625802845,14.332747561801975
212,5.78135971352466,2.3550949588225616,0.2656598752406171,2.257797757467647,2.736965594166206,0.9358696625802845,14.332747561801975
59,7.78135971352466,0.8506223759617734,0.2656598752406171,3.6938968722743204,0.6624186408011521,0.9358696625802845,14.189827140382807
122,6.78135971352466,0.8506223759617734,2.9233787183970876,1.533432200081074,0.6624186408011521,1.067114195858537,13.818325844624283
18,6.78135971352466,0.8506223759617734,2.9233787183970876,1.533432200081074,0.6624186408011521,1.067114195858537,13.818325844624283
83,6.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,3.257797757467647,1.067114195858537,13.75598611813431
62,6.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,3.257797757467647,1.067114195858537,13.75598611813431
87,6.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,2.736965594166206,1.067114195858537,13.41699227781868
76,6.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,2.736965594166206,1.067114195858537,13.41699227781868
78,6.196397212803502,3.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,13.37513730503129
104,6.196397212803502,3.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,13.37513730503129
214,6.196397212803502,3.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,13.37513730503129
48,6.196397212803502,0.8506223759617734,0.2656598752406171,1.715270523066887,3.257797757467647,1.067114195858537,13.352861940398963
153,6.196397212803502,0.8506223759617734,0.2656598752406171,1.715270523066887,3.257797757467647,1.067114195858537,13.352861940398963
174,6.196397212803502,0.8506223759617734,0.2656598752406171,1.715270523066887,3.257797757467647,1.067114195858537,13.352861940398963
58,6.78135971352466,0.8506223759617734,0.2656598752406171,3.6938968722743204,0.6624186408011521,1.067114195858537,13.32107167366106
89,6.78135971352466,0.8506223759617734,0.2656598752406171,3.6938968722743204,0.6624186408011521,1.067114195858537,13.32107167366106
9,6.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,2.736965594166206,1.067114195858537,13.235153954832867
66,6.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,2.736965594166206,1.067114195858537,13.235153954832867
132,6.78135971352466,2.7813597135246595,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,13.141938128738259
131,6.78135971352466,2.7813597135246595,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,13.141938128738259
126,7.78135971352466,0.8506223759617734,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,12.884972558854384
47,5.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,0.6624186408011521,0.9358696625802845,12.868919634331844
13,5.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,0.6624186408011521,0.9358696625802845,12.868919634331844
143,5.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,0.6624186408011521,0.9358696625802845,12.868919634331844
72,5.78135971352466,0.8506223759617734,2.9233787183970876,1.715270523066887,0.6624186408011521,0.9358696625802845,12.868919634331844
103,7.78135971352466,0.8506223759617734,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,12.753728025576132
102,6.196397212803502,2.7813597135246595,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,12.688220161295353
105,6.196397212803502,2.7813597135246595,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,12.688220161295353
199,6.196397212803502,2.7813597135246595,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,12.688220161295353
202,5.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,3.257797757467647,0.9358696625802845,12.624741584856057
184,5.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,3.257797757467647,0.9358696625802845,12.624741584856057
185,5.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,3.257797757467647,0.9358696625802845,12.624741584856057
147,5.78135971352466,0.8506223759617734,0.2656598752406171,1.533432200081074,3.257797757467647,0.9358696625802845,12.624741584856057
135,6.196397212803502,0.8506223759617734,0.2656598752406171,1.533432200081074,2.736965594166206,0.9358696625802845,12.518946920833457
216,6.196397212803502,0.8506223759617734,0.2656598752406171,1.533432200081074,2.736965594166206,0.9358696625802845,12.518946920833457
219,6.196397212803502,0.8506223759617734,0.2656598752406171,1.533432200081074,2.736965594166206,0.9358696625802845,12.518946920833457
110,6.196397212803502,2.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,12.37513730503129
118,6.196397212803502,2.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,12.37513730503129
94,6.196397212803502,2.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,12.37513730503129
44,5.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,2.736965594166206,0.9358696625802845,12.285747744540428
195,5.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,2.736965594166206,0.9358696625802845,12.285747744540428
201,5.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,2.736965594166206,0.9358696625802845,12.285747744540428
85,5.78135971352466,0.8506223759617734,0.2656598752406171,1.715270523066887,2.736965594166206,0.9358696625802845,12.285747744540428
180,5.78135971352466,2.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,12.0913443390307
38,5.78135971352466,2.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,12.0913443390307
6,5.78135971352466,2.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,12.0913443390307
205,5.78135971352466,2.7813597135246595,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,12.0913443390307
86,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
138,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
88,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
160,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
71,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
90,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
28,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
137,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
187,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
208,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
95,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
119,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
213,4.080919995383568,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,1.067114195858537,10.689005423574082
80,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
215,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
99,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
186,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
149,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
75,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
176,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
144,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
84,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
178,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
192,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
96,4.11306387947017,2.3550949588225616,0.2656598752406171,2.257797757467647,0.6624186408011521,0.9358696625802845,10.58990477438243
175,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
54,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
170,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
33,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
164,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
162,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
136,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
151,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
67,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
21,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
148,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
7,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
70,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
158,3.974004791467054,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,1.067114195858537,8.353252079410208
159,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
2,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
140,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
42,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
120,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
53,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
173,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
196,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
217,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
114,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
35,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
206,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
204,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
157,3.831147648609911,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,0.9358696625802845,8.260988726260626
20,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
194,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
209,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
40,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
5,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
203,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
115,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
161,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
55,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
113,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
112,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
100,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
81,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
154,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
163,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
57,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
56,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
172,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
183,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
182,3.459431618637297,0.8506223759617734,0.2656598752406171,1.715270523066887,0.6624186408011521,1.067114195858537,8.020517229566265
169,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
97,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
121,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
50,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
4,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
111,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
109,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
98,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
129,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
92,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
167,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
51,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
69,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
39,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
68,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
45,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
27,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
179,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
65,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
49,3.4094316186372966,0.8506223759617734,0.2656598752406171,1.533432200081074,0.6624186408011521,0.9358696625802845,7.6574343733021975
