,highest_education,income,race,ethnicity,sex,RIG
139,7.78135971352466,5.196397212803504,4.196397212803504,2.9233787183970876,1.067114195858537,21.16464705338729
63,6.78135971352466,0.45943161863729726,4.196397212803504,4.78135971352466,1.067114195858537,17.28566245434866
36,3.7813597135246595,5.196397212803504,2.6938968722743204,2.8523692159608736,0.9358696625802845,15.459892677143642
150,3.7813597135246595,5.196397212803504,2.6938968722743204,2.8523692159608736,0.9358696625802845,15.459892677143642
145,3.7813597135246595,5.196397212803504,4.196397212803504,0.2656598752406171,1.067114195858537,14.506928210230821
93,0.8506223759617734,5.196397212803504,4.196397212803504,2.9233787183970876,0.9358696625802845,14.102665182546152
107,1.5682273361736105,0.3279144157204004,4.196397212803504,4.78135971352466,0.9358696625802845,11.80976834080246
16,2.7813597135246595,5.196397212803504,2.471421985303277,0.2656598752406171,0.9358696625802845,11.650708449452342
171,2.7813597135246595,0.45943161863729726,4.196397212803504,2.9233787183970876,1.067114195858537,11.427681459221084
101,0.0,2.1963972128035034,4.196397212803504,4.78135971352466,0.0014919292194107286,11.175646068351078
116,0.0,2.1963972128035034,4.196397212803504,4.78135971352466,0.0014919292194107286,11.175646068351078
52,0.8159910447432164,0.3279144157204004,4.196397212803504,4.78135971352466,0.9358696625802845,11.057532049372064
117,3.0543089612361367,2.1963972128035034,0.6624186408011521,2.9233787183970876,0.9358696625802845,9.772373195818165
31,2.7813597135246595,2.6991128473602783,2.471421985303277,0.2656598752406171,0.9358696625802845,9.153424084009115
32,2.7813597135246595,2.6991128473602783,2.471421985303277,0.2656598752406171,0.9358696625802845,9.153424084009115
177,0.8159910447432164,0.45943161863729726,4.196397212803504,1.5235097943826383,0.9358696625802845,7.931199333146941
155,3.0543089612361367,0.3279144157204004,0.6624186408011521,2.9233787183970876,0.9358696625802845,7.9038903987350615
130,2.7813597135246595,0.45943161863729726,2.6938968722743204,0.5833067103524949,1.067114195858537,7.585109110647309
218,0.8506223759617734,0.6640155055467252,3.257797757467647,0.2656598752406171,1.067114195858537,6.1052097100753
17,3.7813597135246595,0.45943161863729726,0.3596585979578059,0.2656598752406171,0.9358696625802845,5.801979467940663
3,0.6508539368524572,0.45943161863729726,3.257797757467647,0.2656598752406171,1.067114195858537,5.700857384056555
181,0.47306392778359974,2.6991128473602783,0.22319033714623282,0.5945192968188524,0.22302493807984097,4.212911347188805
64,0.0,2.1963972128035034,0.6781577565377361,0.07527554898454897,0.9358696625802845,3.885700180906073
14,0.0,2.1963972128035034,0.2831181844911414,0.2656598752406171,0.9358696625802845,3.6810449351155468
91,0.0,2.1963972128035034,0.2831181844911414,0.2656598752406171,0.9358696625802845,3.6810449351155468
15,0.0,2.1963972128035034,0.2831181844911414,0.2656598752406171,0.9358696625802845,3.6810449351155468
123,0.8159910447432164,0.45943161863729726,0.6781577565377361,0.5945192968188524,0.9358696625802845,3.4839693793173865
106,0.8506223759617734,0.6640155055467252,0.6092491789688275,0.2656598752406171,1.067114195858537,3.4566611315764804
103,1.8481227349732452,0.32455859461831915,0.6624186408011521,0.2656598752406171,0.0014919292194107286,3.102251774852745
126,1.8764003048344868,0.2850088057858659,0.6624186408011521,0.2656598752406171,0.0014919292194107286,3.090979555881533
141,0.8506223759617734,0.2850088057858659,0.6092491789688275,0.2656598752406171,1.067114195858537,3.077654431815621
125,0.8506223759617734,0.2850088057858659,0.6092491789688275,0.2656598752406171,1.067114195858537,3.077654431815621
22,0.0,2.1963972128035034,0.6781577565377361,0.07885622262339792,0.10507018404462981,3.0584813760092673
124,0.0,2.1963972128035034,0.6624186408011521,0.053512881108574696,0.10507018404462981,3.0173989187578596
23,0.0,2.1963972128035034,0.6624186408011521,0.053512881108574696,0.10507018404462981,3.0173989187578596
10,0.8506223759617734,0.45943161863729726,0.08119659136324739,1.5235097943826383,0.0014919292194107286,2.916252309564367
128,0.40256320980580035,0.45943161863729726,0.6624186408011521,0.2656598752406171,1.067114195858537,2.857187540343404
60,0.40256320980580035,0.45943161863729726,0.6624186408011521,0.2656598752406171,1.067114195858537,2.857187540343404
152,0.0,2.1963972128035034,0.2831181844911414,0.2656598752406171,0.0014919292194107286,2.746667201754673
134,0.3694088678158791,0.45943161863729726,0.6624186408011521,0.2656598752406171,0.9358696625802845,2.69278866507523
210,0.0,2.1963972128035034,0.19556860243808705,0.2656598752406171,0.006889183665284002,2.6645148741474918
29,0.0,2.1963972128035034,0.19556860243808705,0.2656598752406171,0.006889183665284002,2.6645148741474918
198,0.0,2.1963972128035034,0.19556860243808705,0.2656598752406171,0.006889183665284002,2.6645148741474918
146,0.0,2.1963972128035034,0.19556860243808705,0.2656598752406171,0.0014919292194107286,2.6591176197016186
178,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
144,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
80,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
75,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
149,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
84,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
99,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
96,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
186,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
176,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
215,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
192,0.0,2.1963972128035034,0.2831181844911414,0.07885622262339792,0.005271283889773916,2.563642903807817
30,0.0,2.1963972128035034,0.2831181844911414,0.07527554898454897,0.006889183665284002,2.561680129944478
43,0.0,2.1963972128035034,0.2831181844911414,0.07527554898454897,0.006889183665284002,2.561680129944478
212,0.0,2.1963972128035034,0.2831181844911414,0.07527554898454897,0.006889183665284002,2.561680129944478
26,0.0,2.1963972128035034,0.2831181844911414,0.07527554898454897,0.006889183665284002,2.561680129944478
12,0.5759056544282459,0.45943161863729726,0.17871671011134627,0.2656598752406171,1.067114195858537,2.5468280542760438
166,0.39628390384168116,0.45943161863729726,0.6781577565377361,0.057703634149023554,0.9358696625802845,2.5274465757460227
193,0.47306392778359974,0.45943161863729726,0.3596585979578059,0.2656598752406171,0.9358696625802845,2.4936836821996047
168,0.47306392778359974,0.45943161863729726,0.3596585979578059,0.2656598752406171,0.9358696625802845,2.4936836821996047
71,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
86,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
88,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
90,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
160,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
119,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
137,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
187,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
138,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
95,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
208,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
28,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
213,0.0,2.1963972128035034,0.19556860243808705,0.053512881108574696,0.005271283889773916,2.450749980239939
73,0.5759056544282459,0.45943161863729726,0.06241391557896583,0.2656598752406171,1.067114195858537,2.4305252597436633
142,0.5759056544282459,0.45943161863729726,0.06241391557896583,0.2656598752406171,1.067114195858537,2.4305252597436633
25,0.8506223759617734,0.45943161863729726,0.5025157408149488,0.5945192968188524,0.0014919292194107286,2.4085809614522824
24,0.8506223759617734,0.45943161863729726,0.3318485027136499,0.5945192968188524,0.0014919292194107286,2.237913723350984
34,0.8506223759617734,0.45943161863729726,0.5025157408149488,0.23327032223828437,0.10507018404462981,2.1509102416969332
41,0.8506223759617734,0.45943161863729726,0.5025157408149488,0.23327032223828437,0.10507018404462981,2.1509102416969332
188,0.6928530988830445,0.45943161863729726,0.17871671011134627,0.5833067103524949,0.22302493807984097,2.137333076064024
189,0.6928530988830445,0.45943161863729726,0.17871671011134627,0.5833067103524949,0.22302493807984097,2.137333076064024
197,0.6928530988830445,0.45943161863729726,0.17871671011134627,0.5833067103524949,0.22302493807984097,2.137333076064024
11,0.772028585893362,0.45943161863729726,0.6624186408011521,0.23327032223828437,0.0014919292194107286,2.1286410967895066
37,0.8506223759617734,0.45943161863729726,0.08119659136324739,0.5945192968188524,0.0014919292194107286,1.987261812000581
8,0.6508539368524572,0.45943161863729726,0.6092491789688275,0.2656598752406171,0.0014919292194107286,1.9866865389186097
211,0.8506223759617734,0.45943161863729726,0.06241391557896583,0.5945192968188524,0.0014919292194107286,1.9684791362162994
191,0.8506223759617734,0.45943161863729726,0.5025157408149488,0.05859059411834149,0.0014919292194107286,1.8726522587517715
156,0.772028585893362,0.45943161863729726,0.5025157408149488,0.07885622262339792,0.030652359634664117,1.8434845276036702
18,0.772028585893362,0.45943161863729726,0.5025157408149488,0.07885622262339792,0.030652359634664117,1.8434845276036702
122,0.772028585893362,0.45943161863729726,0.5025157408149488,0.07885622262339792,0.030652359634664117,1.8434845276036702
133,0.8159910447432164,0.45943161863729726,0.3318485027136499,0.054310287435579495,0.10507018404462981,1.7666516375743728
82,0.40256320980580035,0.45943161863729726,0.6092491789688275,0.23327032223828437,0.017416881436916803,1.7219312110871263
77,0.40256320980580035,0.45943161863729726,0.6092491789688275,0.23327032223828437,0.017416881436916803,1.7219312110871263
207,0.8506223759617734,0.45943161863729726,0.3318485027136499,0.053661217109214135,0.0014919292194107286,1.6970556436413453
127,0.8506223759617734,0.45943161863729726,0.06241391557896583,0.2656598752406171,0.0014919292194107286,1.6396197146380642
108,0.6508539368524572,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.06132200628521228,1.61598414712693
165,0.39628390384168116,0.3279144157204004,0.6624186408011521,0.1188114615706019,0.0014919292194107286,1.5069203511532463
66,0.6928530988830445,0.45943161863729726,0.06241391557896583,0.23327032223828437,0.0379346428080998,1.4859035981456916
76,0.6928530988830445,0.45943161863729726,0.06241391557896583,0.23327032223828437,0.0379346428080998,1.4859035981456916
87,0.6928530988830445,0.45943161863729726,0.06241391557896583,0.23327032223828437,0.0379346428080998,1.4859035981456916
9,0.6928530988830445,0.45943161863729726,0.06241391557896583,0.23327032223828437,0.0379346428080998,1.4859035981456916
19,0.38091815418786046,0.45943161863729726,0.3596585979578059,0.2656598752406171,0.0014919292194107286,1.4671601752429915
153,0.6508539368524572,0.6640155055467252,0.06241391557896583,0.05859059411834149,0.001496057138897229,1.4373700092353872
62,0.6508539368524572,0.6640155055467252,0.06241391557896583,0.05859059411834149,0.001496057138897229,1.4373700092353872
83,0.6508539368524572,0.6640155055467252,0.06241391557896583,0.05859059411834149,0.001496057138897229,1.4373700092353872
174,0.6508539368524572,0.6640155055467252,0.06241391557896583,0.05859059411834149,0.001496057138897229,1.4373700092353872
48,0.6508539368524572,0.6640155055467252,0.06241391557896583,0.05859059411834149,0.001496057138897229,1.4373700092353872
190,0.38091815418786046,0.45943161863729726,0.22319033714623282,0.2656598752406171,0.06132200628521228,1.3905219914972198
79,0.38091815418786046,0.45943161863729726,0.22319033714623282,0.2656598752406171,0.06132200628521228,1.3905219914972198
214,0.3694088678158791,0.45943161863729726,0.3596585979578059,0.1188114615706019,0.017416881436916803,1.3247274274185012
78,0.3694088678158791,0.45943161863729726,0.3596585979578059,0.1188114615706019,0.017416881436916803,1.3247274274185012
104,0.3694088678158791,0.45943161863729726,0.3596585979578059,0.1188114615706019,0.017416881436916803,1.3247274274185012
105,0.40256320980580035,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.0003254794618322565,1.3066968932568934
102,0.40256320980580035,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.0003254794618322565,1.3066968932568934
38,0.40256320980580035,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.0003254794618322565,1.3066968932568934
205,0.40256320980580035,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.0003254794618322565,1.3066968932568934
180,0.40256320980580035,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.0003254794618322565,1.3066968932568934
199,0.40256320980580035,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.0003254794618322565,1.3066968932568934
6,0.40256320980580035,0.45943161863729726,0.17871671011134627,0.2656598752406171,0.0003254794618322565,1.3066968932568934
72,0.39628390384168116,0.45943161863729726,0.3318485027136499,0.054310287435579495,0.030652359634664117,1.2725266722628719
47,0.39628390384168116,0.45943161863729726,0.3318485027136499,0.054310287435579495,0.030652359634664117,1.2725266722628719
13,0.39628390384168116,0.45943161863729726,0.3318485027136499,0.054310287435579495,0.030652359634664117,1.2725266722628719
200,0.39628390384168116,0.45943161863729726,0.3318485027136499,0.054310287435579495,0.030652359634664117,1.2725266722628719
143,0.39628390384168116,0.45943161863729726,0.3318485027136499,0.054310287435579495,0.030652359634664117,1.2725266722628719
131,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
132,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
0,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
110,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
61,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
46,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
118,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
94,0.3694088678158791,0.45943161863729726,0.22319033714623282,0.057703634149023554,0.0003254794618322565,1.110059937210265
219,0.47306392778359974,0.45943161863729726,0.08119659136324739,0.054310287435579495,0.0379346428080998,1.1059370680278235
201,0.47306392778359974,0.45943161863729726,0.08119659136324739,0.054310287435579495,0.0379346428080998,1.1059370680278235
85,0.47306392778359974,0.45943161863729726,0.08119659136324739,0.054310287435579495,0.0379346428080998,1.1059370680278235
195,0.47306392778359974,0.45943161863729726,0.08119659136324739,0.054310287435579495,0.0379346428080998,1.1059370680278235
44,0.47306392778359974,0.45943161863729726,0.08119659136324739,0.054310287435579495,0.0379346428080998,1.1059370680278235
216,0.47306392778359974,0.45943161863729726,0.08119659136324739,0.054310287435579495,0.0379346428080998,1.1059370680278235
135,0.47306392778359974,0.45943161863729726,0.08119659136324739,0.054310287435579495,0.0379346428080998,1.1059370680278235
1,0.38091815418786046,0.45943161863729726,0.08119659136324739,0.053661217109214135,0.001496057138897229,0.9767036384365164
202,0.38091815418786046,0.45943161863729726,0.08119659136324739,0.053661217109214135,0.001496057138897229,0.9767036384365164
147,0.38091815418786046,0.45943161863729726,0.08119659136324739,0.053661217109214135,0.001496057138897229,0.9767036384365164
74,0.38091815418786046,0.45943161863729726,0.08119659136324739,0.053661217109214135,0.001496057138897229,0.9767036384365164
184,0.38091815418786046,0.45943161863729726,0.08119659136324739,0.053661217109214135,0.001496057138897229,0.9767036384365164
185,0.38091815418786046,0.45943161863729726,0.08119659136324739,0.053661217109214135,0.001496057138897229,0.9767036384365164
35,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
50,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
121,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
2,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
59,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
179,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
53,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
51,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
217,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
49,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
206,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
196,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
4,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
45,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
68,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
42,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
27,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
204,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
39,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
173,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
129,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
65,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
140,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
92,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
169,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
157,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
159,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
109,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
111,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
97,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
98,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
120,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
69,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
114,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
167,0.3694088678158791,0.32455859461831915,0.08119659136324739,0.054310287435579495,0.002559287343407393,0.8320336285764326
20,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
115,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
40,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
148,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
136,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
100,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
203,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
21,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
112,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
113,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
5,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
209,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
7,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
33,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
170,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
151,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
182,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
172,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
67,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
175,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
70,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
164,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
163,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
58,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
57,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
183,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
194,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
162,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
161,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
56,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
55,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
54,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
81,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
158,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
89,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
154,0.40256320980580035,0.2850088057858659,0.06241391557896583,0.07885622262339792,0.002559287343407393,0.8314014411374374
