LANGUAGE,INCOME,CURRENT_GENDER,RACE_1,MARITAL_STATUS,EDUCATION,EMPLOYMENT,LGBT_IDENTITY,ETHNICITY_1,GENDER,OTHER_LANGUAGE,dis-score,score
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,9.0,1.0,5.0,1,4.0,0.0,0.0,1.0,2.0,0.0,0.9335,27288.0
13,9.0,1.0,4.0,3,2.0,0.0,0.0,0.0,2.0,-999.0,0.9845,161280.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,1.0,0.0,5.0,3,0.0,1.0,1.0,0.0,1.0,-999.0,0.9811,126960.0
13,4.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.3117,480.0
13,10.0,1.0,2.0,1,3.0,0.0,-999.0,0.0,2.0,1.0,0.0,0.0
13,1.0,1.0,4.0,3,3.0,2.0,0.0,1.0,2.0,-999.0,0.8709,11520.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,4.0,3,3.0,1.0,2.0,0.0,2.0,1.0,0.9785,108960.0
13,6.0,0.0,5.0,3,1.0,0.0,0.0,1.0,1.0,1.0,0.905,17280.0
13,8.0,0.0,2.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,0.0,6.0,3,4.0,0.0,0.0,1.0,1.0,-999.0,0.9657,61920.0
13,7.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,0.0,4.0,3,4.0,1.0,0.0,0.0,1.0,-999.0,0.9018,16560.0
13,10.0,1.0,2.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,3.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.9514,40320.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,1.0,2.0,-999.0,0.1223,120.0
13,7.0,1.0,5.0,3,1.0,0.0,0.0,0.0,2.0,-999.0,0.5354,1440.0
13,10.0,0.0,5.0,1,3.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,1.0,5.0,3,1.0,4.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,2.0,3,3.0,0.0,1.0,0.0,2.0,-999.0,0.9387,30240.0
13,4.0,1.0,2.0,3,3.0,0.0,2.0,0.0,2.0,1.0,0.39,720.0
13,9.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,1.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,2.0,0.0,0.0,0.0,1.0,-999.0,0.9705,74160.0
13,6.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,4.0,-999.0,0.0,2.0,1.0,0.0,0.0
16,8.0,1.0,5.0,1,3.0,1.0,0.0,1.0,2.0,1.0,0.9989,3672000.0
13,1.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
48,1.0,0.0,2.0,1,3.0,3.0,0.0,0.0,1.0,0.0,0.999,3979440.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,6.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.9079,18000.0
13,8.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,1.0,5.0,1,0.0,0.0,0.0,0.0,2.0,-999.0,0.8646,10800.0
13,8.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,2.0,0.0,0.0,2.0,-999.0,0.9292,25200.0
13,8.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
47,8.0,0.0,5.0,1,4.0,1.0,-999.0,0.0,1.0,1.0,0.9976,1451520.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,0.0,4.0,3,3.0,1.0,0.0,0.0,1.0,1.0,0.819,7200.0
13,7.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,2.0,1,4.0,4.0,1.0,0.0,1.0,1.0,0.9834,148440.0
13,9.0,0.0,4.0,3,3.0,1.0,1.0,0.0,1.0,-999.0,0.9857,177120.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,0.0,5.0,1,3.0,1.0,0.0,0.0,1.0,-999.0,0.8709,11520.0
13,8.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,0.0,5.0,3,3.0,0.0,0.0,1.0,1.0,1.0,0.9738,85680.0
21,2.0,1.0,6.0,3,3.0,0.0,0.0,0.0,-999.0,1.0,0.9984,2303280.0
13,1.0,4.0,5.0,3,1.0,2.0,3.0,1.0,1.0,-999.0,0.9973,1301040.0
13,4.0,0.0,2.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,1.0,1,3.0,0.0,2.0,0.0,2.0,-999.0,0.9939,483840.0
13,4.0,1.0,4.0,3,0.0,4.0,0.0,0.0,2.0,1.0,0.8996,16080.0
13,10.0,1.0,2.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.9514,40320.0
13,4.0,0.0,5.0,3,3.0,0.0,0.0,1.0,1.0,1.0,0.2008,240.0
13,5.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,0.0,5.0,3,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,1.0,5.0,1,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,0.0,2.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,4.0,3,2.0,4.0,0.0,0.0,2.0,-999.0,0.959,49680.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,2.0,2.0,0.0,2.0,1.0,0.8409,8640.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,-999.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,2.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,5.0,1.0,5.0,3,1.0,0.0,0.0,0.0,2.0,-999.0,0.6192,2160.0
13,9.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,1.0,0.0,4.0,3,0.0,2.0,0.0,1.0,1.0,1.0,0.9824,138360.0
13,6.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,6.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,1.0,1.0,5.0,3,1.0,4.0,2.0,0.0,2.0,-999.0,0.9558,45360.0
13,7.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,2.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.8576,10080.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,4.0,3,1.0,2.0,0.0,1.0,2.0,1.0,0.9753,92160.0
13,7.0,0.0,5.0,3,4.0,1.0,0.0,0.0,1.0,-999.0,0.5354,1440.0
6,10.0,1.0,2.0,1,3.0,0.0,-999.0,0.0,2.0,0.0,0.9514,40320.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,1.0,4.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.844,8880.0
2,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,0.0,0.9989,3715920.0
13,4.0,1.0,4.0,3,3.0,4.0,1.0,0.0,2.0,-999.0,0.9803,120960.0
13,8.0,1.0,5.0,3,4.0,1.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,6.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,1.0,1.0,5.0,3,3.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,4.0,7.0,1,2.0,2.0,2.0,1.0,2.0,1.0,0.9984,2398440.0
13,4.0,1.0,5.0,3,0.0,0.0,0.0,0.0,2.0,1.0,0.9208,21864.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,1.0,-999.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,5.0,1,2.0,3.0,-999.0,0.0,2.0,1.0,0.8948,15120.0
13,8.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
46,7.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.9989,3628800.0
13,4.0,0.0,5.0,3,0.0,0.0,0.0,1.0,1.0,1.0,0.9295,25320.0
13,3.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,1.0,1,4.0,4.0,0.0,0.0,2.0,1.0,0.9957,742320.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,3.0,0.0,2.0,1.0,0.9724,80640.0
13,6.0,1.0,5.0,3,2.0,1.0,2.0,0.0,2.0,-999.0,0.9828,142560.0
13,5.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
20,8.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,1.0,0.9989,3628800.0
13,10.0,0.0,5.0,0,3.0,0.0,1.0,0.0,1.0,-999.0,0.995,619920.0
13,9.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,2.0,0.0,0.0,0.0,2.0,-999.0,0.8766,12240.0
13,9.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,0.0,6.0,3,3.0,0.0,0.0,1.0,1.0,-999.0,0.8003,6240.0
13,5.0,0.0,5.0,3,3.0,3.0,0.0,0.0,1.0,-999.0,0.5354,1440.0
13,7.0,1.0,5.0,3,4.0,0.0,-999.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,1.0,1.0,0.0,2.0,-999.0,0.9673,65520.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,5.0,5.0,1,2.0,0.0,2.0,0.0,1.0,1.0,0.9973,1285680.0
13,7.0,1.0,5.0,1,3.0,0.0,3.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,1.0,4.0,0,3.0,0.0,0.0,0.0,2.0,-999.0,0.9788,110880.0
13,7.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,1,3.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,0.0,5.0,3,1.0,2.0,2.0,0.0,1.0,-999.0,0.9788,110880.0
13,6.0,0.0,2.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,1.0,4.0,3,0.0,0.0,0.0,0.0,2.0,1.0,0.9647,59760.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13,7.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,-999.0,4.0,1,4.0,1.0,0.0,1.0,2.0,-999.0,0.9823,137040.0
13,2.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.9832,146160.0
13,1.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.6192,2160.0
13,8.0,1.0,5.0,1,4.0,0.0,2.0,0.0,2.0,1.0,0.6192,2160.0
13,5.0,1.0,5.0,3,3.0,-999.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,1,1.0,1.0,0.0,0.0,2.0,-999.0,0.8948,15120.0
13,5.0,0.0,4.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.675,2880.0
13,8.0,0.0,4.0,1,1.0,3.0,0.0,0.0,1.0,1.0,0.8576,10080.0
13,7.0,1.0,5.0,3,4.0,-999.0,1.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.7031,3360.0
13,6.0,1.0,4.0,3,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
14,6.0,0.0,6.0,1,0.0,0.0,0.0,0.0,1.0,-999.0,0.9989,3735360.0
13,8.0,0.0,5.0,1,4.0,0.0,-999.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,5.0,5.0,3,4.0,0.0,3.0,0.0,2.0,-999.0,0.9971,1179360.0
13,6.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,1.0,1.0,2.0,1.0,0.9761,95880.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,4.0,3,3.0,2.0,0.0,0.0,2.0,1.0,0.5354,1440.0
13,6.0,1.0,5.0,3,2.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.2008,240.0
13,4.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,2.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.9845,161280.0
13,7.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,0.0,4.0,1,1.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,1.0,1.0,0.0,0.0,2.0,1.0,0.7831,5520.0
13,1.0,1.0,4.0,3,0.0,4.0,-999.0,0.0,2.0,1.0,0.675,2880.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,4.0,2.0,0.0,2.0,1.0,0.9845,161280.0
13,7.0,1.0,5.0,1,3.0,0.0,3.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,6.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.941,31680.0
13,3.0,1.0,2.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.9724,80640.0
13,8.0,0.0,5.0,3,3.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,0.0,5.0,3,3.0,4.0,0.0,0.0,1.0,1.0,0.7163,3624.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,2.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,1.0,0.0,0.0,2.0,-999.0,0.6192,2160.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13,2.0,0.0,5.0,3,2.0,4.0,0.0,0.0,1.0,1.0,0.9939,485280.0
13,7.0,0.0,4.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.6897,3120.0
13,8.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,2.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,3.0,0.0,5.0,3,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,0.0,5.0,1,1.0,0.0,1.0,0.0,1.0,-999.0,0.9796,115920.0
13,4.0,1.0,4.0,3,1.0,4.0,0.0,1.0,2.0,-999.0,0.9594,50400.0
13,7.0,0.0,5.0,3,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
13,4.0,1.0,6.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,1.0,0.2618,360.0
13,10.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.3117,480.0
13,7.0,1.0,5.0,3,4.0,1.0,0.0,0.0,2.0,1.0,0.2618,360.0
13,1.0,1.0,6.0,3,4.0,4.0,0.0,1.0,2.0,-999.0,0.9772,101280.0
13,8.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,0.0,2.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.5678,1680.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,1,3.0,3.0,0.0,0.0,2.0,-999.0,0.5354,1440.0
13,10.0,1.0,4.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,4.0,1,0.0,0.0,0.0,0.0,2.0,-999.0,0.8709,11520.0
13,7.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,4.0,3,4.0,-999.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
40,5.0,0.0,6.0,1,2.0,0.0,1.0,1.0,1.0,1.0,0.9964,910800.0
13,8.0,0.0,5.0,1,4.0,-999.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,4.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.5354,1440.0
13,8.0,1.0,5.0,1,1.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,-999.0,1,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,6.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.8956,15288.0
13,5.0,1.0,5.0,3,4.0,2.0,2.0,0.0,2.0,1.0,0.9559,45480.0
0,1.0,1.0,2.0,1,4.0,4.0,0.0,0.0,2.0,-999.0,0.9929,408240.0
