LANGUAGE,INCOME,CURRENT_GENDER,RACE_1,MARITAL_STATUS,EDUCATION,EMPLOYMENT,LGBT_IDENTITY,ETHNICITY_1,GENDER,OTHER_LANGUAGE,dis-score,score
13,7.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,-999.0,1.0,1.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,1.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,3.0,-999.0,-999.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,0.0,0.0,1.0,0.0,1.0,1.0,0.9816,131040.0
13,6.0,1.0,5.0,3,3.0,0.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,0.0,2.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.9514,40320.0
13,6.0,0.0,4.0,3,3.0,1.0,0.0,0.0,1.0,1.0,0.7543,4560.0
13,10.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,1.0,2.0,1.0,0.5354,1440.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,-999.0,1.0,1.0,0.0,0.0
13,7.0,0.0,4.0,1,1.0,0.0,0.0,-999.0,1.0,-999.0,0.8818,12960.0
13,10.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,6.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.9743,87840.0
13,10.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,2.0,0.0,0.0,0.0,2.0,1.0,0.7831,5520.0
13,7.0,1.0,5.0,3,3.0,0.0,3.0,0.0,2.0,1.0,0.9625,55440.0
13,5.0,0.0,6.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.947,36240.0
13,4.0,1.0,4.0,3,0.0,1.0,0.0,0.0,2.0,-999.0,0.7697,5040.0
13,5.0,1.0,5.0,0,4.0,2.0,0.0,0.0,2.0,1.0,0.9853,171480.0
40,2.0,1.0,5.0,3,4.0,1.0,0.0,1.0,2.0,0.0,0.9922,365760.0
13,9.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
40,4.0,1.0,5.0,3,4.0,4.0,0.0,1.0,2.0,1.0,0.9701,72960.0
13,6.0,0.0,5.0,3,3.0,2.0,1.0,0.0,1.0,-999.0,0.975,90720.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,2.0,1,3.0,0.0,0.0,1.0,2.0,1.0,0.9558,45360.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,4.0,0,4.0,3.0,0.0,0.0,2.0,-999.0,0.9849,166320.0
13,8.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,5.0,3,3.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,3.0,1.0,5.0,3,0.0,4.0,0.0,0.0,2.0,1.0,0.9308,25920.0
13,8.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,0.0,3.0,0.0,0.0,2.0,-999.0,0.9771,100800.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,-999.0,1.0,5.0,3,3.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,1.0,4.0,3,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,0.0,3.0,0.0,2.0,1.0,0.819,7200.0
13,3.0,0.0,5.0,3,1.0,3.0,-999.0,0.0,1.0,-999.0,0.9514,40320.0
13,7.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,2.0,1.0,4.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.6192,2160.0
13,6.0,1.0,6.0,3,3.0,1.0,0.0,0.0,2.0,-999.0,0.9822,136800.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,0,1.0,0.0,0.0,0.0,2.0,1.0,0.985,167040.0
13,8.0,0.0,2.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.7197,3696.0
13,7.0,1.0,5.0,0,4.0,3.0,0.0,0.0,2.0,1.0,0.9845,161280.0
13,10.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,4.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,0.0,1.0,1.0,1.0,-999.0,0.8054,6480.0
13,8.0,0.0,5.0,1,4.0,3.0,-999.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,4.0,1.0,6.0,3,3.0,0.0,0.0,1.0,2.0,-999.0,0.8576,10080.0
13,3.0,0.0,5.0,3,3.0,4.0,0.0,1.0,1.0,1.0,0.9901,274080.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,2.0,3,1.0,2.0,0.0,0.0,2.0,1.0,0.9564,46080.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,-999.0,1.0,2.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,4.0,3,3.0,0.0,0.0,1.0,2.0,-999.0,0.9292,25200.0
13,7.0,0.0,2.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.3117,480.0
13,5.0,0.0,5.0,3,4.0,2.0,0.0,0.0,1.0,-999.0,0.9157,20160.0
13,8.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,0.0,2.0,0.0,0.0,2.0,1.0,0.9818,132480.0
13,6.0,0.0,4.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,1.0,4.0,3,4.0,0.0,0.0,-999.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,-999.0,-999.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,1.0,0.0,0.0,2.0,1.0,0.7697,5040.0
13,8.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,3.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,3.0,0.0,2.0,3,3.0,0.0,0.0,-999.0,1.0,1.0,0.975,90720.0
13,6.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.2008,240.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,2.0,1.0,4.0,3,0.0,1.0,0.0,0.0,2.0,-999.0,0.8818,12960.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,1,3.0,4.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,1.0,3.0,0.0,-999.0,1.0,-999.0,0.8709,11520.0
13,4.0,0.0,6.0,3,3.0,0.0,0.0,1.0,1.0,1.0,0.8948,15132.0
13,5.0,1.0,6.0,1,3.0,0.0,-999.0,0.0,2.0,1.0,0.8455,9000.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,-999.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,9.0,1.0,4.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,2.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22,7.0,1.0,5.0,3,4.0,0.0,0.0,1.0,2.0,0.0,0.9949,605640.0
13,1.0,1.0,5.0,3,3.0,2.0,1.0,0.0,2.0,-999.0,0.9157,20160.0
30,1.0,0.0,2.0,3,3.0,2.0,-999.0,0.0,1.0,1.0,0.9989,3641760.0
13,5.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,0.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,0.0,2.0,0.0,0.0,2.0,-999.0,0.9514,40320.0
13,8.0,1.0,4.0,1,1.0,0.0,0.0,0.0,2.0,-999.0,0.8646,10800.0
13,6.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,1.0,4.0,1,1.0,1.0,0.0,0.0,2.0,1.0,0.9735,84720.0
13,6.0,1.0,7.0,1,3.0,0.0,0.0,0.0,2.0,0.0,0.9934,447840.0
13,9.0,1.0,5.0,3,4.0,1.0,0.0,0.0,2.0,1.0,0.675,2880.0
13,8.0,1.0,2.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.7456,4320.0
13,6.0,0.0,5.0,3,3.0,0.0,2.0,0.0,1.0,1.0,0.8581,10128.0
13,8.0,0.0,5.0,1,4.0,4.0,0.0,0.0,1.0,1.0,0.7031,3360.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,0.0,-999.0,0.0,2.0,1.0,0.0,0.0
13,6.0,0.0,5.0,3,4.0,4.0,0.0,0.0,1.0,1.0,0.8766,12240.0
13,6.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.5354,1440.0
0,6.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.9943,529200.0
13,7.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,0.0,5.0,3,4.0,1.0,0.0,0.0,1.0,1.0,0.819,7200.0
13,8.0,1.0,5.0,1,2.0,3.0,-999.0,0.0,2.0,1.0,0.9107,18720.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,0.0,4.0,3,4.0,0.0,3.0,0.0,1.0,1.0,0.9911,312480.0
13,7.0,1.0,2.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,-999.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,3.0,0.0,0.0,1.0,-999.0,0.2008,240.0
13,5.0,0.0,5.0,3,1.0,3.0,0.0,0.0,1.0,1.0,0.8709,11520.0
13,7.0,1.0,5.0,1,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,1.0,2.0,3,3.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,5.0,1,1.0,1.0,0.0,0.0,2.0,1.0,0.9835,149760.0
13,2.0,1.0,-999.0,3,1.0,1.0,0.0,1.0,2.0,1.0,0.9702,73440.0
13,5.0,1.0,5.0,3,1.0,3.0,0.0,0.0,2.0,1.0,0.9208,21840.0
13,9.0,0.0,5.0,3,0.0,2.0,0.0,0.0,1.0,-999.0,0.9882,222480.0
13,7.0,0.0,5.0,3,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,5.0,3,3.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,4.0,0.0,0.0,1.0,-999.0,0.9157,20160.0
13,8.0,1.0,5.0,3,4.0,0.0,3.0,1.0,2.0,1.0,0.9741,87120.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,2.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,6.0,3,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13,8.0,0.0,2.0,3,3.0,2.0,2.0,0.0,1.0,1.0,0.9848,164880.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13,5.0,5.0,6.0,3,3.0,0.0,1.0,1.0,2.0,1.0,0.9977,1542960.0
13,9.0,1.0,2.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.9514,40320.0
13,7.0,0.0,4.0,3,1.0,4.0,0.0,0.0,1.0,1.0,0.9745,88560.0
13,10.0,0.0,5.0,1,4.0,3.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,1.0,2.0,2.0,0.0,2.0,-999.0,0.8409,8640.0
13,-999.0,1.0,4.0,3,3.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,0.0,4.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,4.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,0.0,4.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.5354,1440.0
13,3.0,0.0,5.0,3,3.0,3.0,2.0,0.0,1.0,1.0,0.9858,178560.0
13,1.0,1.0,4.0,3,4.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,-999.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,2.0,1.0,2.0,-999.0,0.9292,25200.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,4.0,1.0,2.0,3,1.0,4.0,0.0,0.0,2.0,-999.0,0.9724,80640.0
13,4.0,1.0,5.0,3,1.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,0.0,2.0,3,1.0,0.0,0.0,0.0,1.0,-999.0,0.9777,104400.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,1.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,6.0,1,4.0,0.0,0.0,1.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,1.0,5.0,3,4.0,1.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,5.0,3,1.0,0.0,0.0,0.0,1.0,-999.0,0.3117,480.0
13,9.0,0.0,5.0,1,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,3.0,0.0,-999.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,1.0,0.675,2880.0
13,8.0,0.0,5.0,1,4.0,1.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,4.0,1.0,6.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.8646,10800.0
13,8.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,2.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.9337,27360.0
6,7.0,1.0,2.0,1,2.0,3.0,0.0,0.0,2.0,0.0,0.9974,1329120.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,2.0,3.0,-999.0,-999.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,1.0,5.0,1,4.0,2.0,0.0,0.0,2.0,-999.0,0.9519,40800.0
13,8.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,2.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.5354,1440.0
13,6.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.5354,1440.0
13,4.0,0.0,5.0,3,4.0,2.0,0.0,0.0,1.0,-999.0,0.5354,1440.0
13,6.0,0.0,5.0,3,3.0,0.0,2.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,1.0,4.0,3,1.0,4.0,0.0,1.0,2.0,-999.0,0.9018,16560.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,0.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,4.0,3,1.0,4.0,0.0,0.0,1.0,-999.0,0.0,0.0
8,5.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,-999.0,0.9989,3628800.0
13,10.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,6.0,3,-999.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,4.0,1,3.0,3.0,0.0,0.0,1.0,-999.0,0.9527,41760.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,4.0,3,1.0,0.0,-999.0,0.0,2.0,1.0,0.1223,120.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,2.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,0.0,2.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.7915,5856.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,1,2.0,0.0,0.0,0.0,2.0,1.0,0.6401,2400.0
31,1.0,1.0,2.0,3,4.0,2.0,0.0,0.0,2.0,-999.0,0.9989,3630240.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,0.0,5.0,3,1.0,2.0,0.0,1.0,1.0,1.0,0.9128,19320.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,0.0,5.0,3,3.0,3.0,1.0,0.0,1.0,1.0,0.8307,7920.0
22,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,0.0,0.9943,528480.0
13,5.0,0.0,2.0,3,3.0,1.0,0.0,0.0,1.0,1.0,0.9514,40320.0
24,8.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,0.0,0.9989,3700560.0
6,6.0,1.0,2.0,1,4.0,0.0,0.0,-999.0,2.0,0.0,0.9925,383280.0
