LANGUAGE,INCOME,CURRENT_GENDER,RACE_1,MARITAL_STATUS,EDUCATION,EMPLOYMENT,LGBT_IDENTITY,ETHNICITY_1,GENDER,OTHER_LANGUAGE,dis-score,score
13,5.0,1.0,4.0,3,4.0,2.0,0.0,0.0,2.0,-999.0,0.7697,5040.0
13,3.0,1.0,5.0,3,1.0,2.0,-999.0,0.0,2.0,-999.0,0.9157,20160.0
40,8.0,0.0,-999.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.991,307440.0
13,9.0,0.0,4.0,3,3.0,2.0,0.0,0.0,-999.0,-999.0,0.9559,45480.0
13,6.0,0.0,5.0,3,3.0,1.0,1.0,0.0,1.0,-999.0,0.9534,42480.0
13,7.0,0.0,5.0,1,3.0,2.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
40,5.0,1.0,7.0,1,3.0,1.0,0.0,1.0,2.0,0.0,0.9956,720960.0
13,4.0,1.0,4.0,3,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,0.0,1.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,4.0,3,0.0,0.0,0.0,0.0,1.0,-999.0,0.904,17040.0
13,6.0,0.0,5.0,3,3.0,0.0,1.0,1.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,2.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,3.0,2.0,0.0,1.0,-999.0,0.9585,48960.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.4494,960.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,3.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,4.0,3.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,4.0,6.0,3,3.0,0.0,1.0,0.0,2.0,-999.0,0.9939,489600.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,0.0,4.0,3,0.0,3.0,0.0,0.0,1.0,-999.0,0.924,23040.0
13,7.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,5.0,1,3.0,4.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,4.0,0.0,2.0,0.0,2.0,1.0,0.7697,5040.0
13,4.0,1.0,5.0,3,3.0,0.0,1.0,0.0,2.0,1.0,0.7697,5040.0
13,8.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,1.0,1.0,6.0,3,2.0,2.0,0.0,1.0,2.0,0.0,0.9928,399600.0
13,8.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,6.0,3,3.0,0.0,0.0,1.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,2.0,1,4.0,2.0,0.0,0.0,1.0,-999.0,0.9569,46800.0
13,9.0,1.0,4.0,3,3.0,0.0,-999.0,-999.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,0.0,4.0,1,0.0,4.0,0.0,0.0,1.0,-999.0,0.9788,110880.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,0.0,5.0,3,1.0,2.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,2.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,5.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.39,720.0
13,7.0,0.0,5.0,3,3.0,3.0,0.0,0.0,1.0,1.0,0.2141,264.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,4.0,3,3.0,3.0,0.0,0.0,2.0,1.0,0.8984,15840.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,0.0,1.0,0.0,0.0,1.0,-999.0,0.9652,60720.0
13,9.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.2008,240.0
13,6.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0411,30.0
13,10.0,0.0,5.0,3,4.0,2.0,0.0,0.0,1.0,1.0,0.9246,23280.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,1.0,1.0,4.0,3,0.0,1.0,0.0,0.0,2.0,1.0,0.9399,30960.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,1,2.0,3.0,0.0,0.0,1.0,1.0,0.9718,78480.0
13,7.0,0.0,5.0,1,1.0,0.0,2.0,0.0,1.0,-999.0,0.9387,30240.0
13,4.0,1.0,5.0,3,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,1,2.0,0.0,0.0,-999.0,2.0,-999.0,0.86,10320.0
13,10.0,1.0,2.0,1,4.0,0.0,-999.0,-999.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,2.0,3,1.0,2.0,2.0,0.0,2.0,1.0,0.9608,52560.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,6.0,-999.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.9292,25200.0
13,7.0,0.0,4.0,3,1.0,3.0,0.0,0.0,1.0,-999.0,0.9599,51120.0
27,5.0,0.0,2.0,1,4.0,0.0,0.0,0.0,1.0,0.0,0.9982,2016000.0
13,6.0,2.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.9989,3628800.0
13,2.0,1.0,5.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.9594,50400.0
13,9.0,1.0,6.0,1,4.0,4.0,0.0,0.0,2.0,1.0,0.9527,41760.0
13,8.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,2.0,0.0,0.0,2.0,-999.0,0.9594,50400.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,2.0,0.0,2.0,1.0,0.1223,120.0
13,6.0,1.0,5.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.7697,5040.0
13,9.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,2.0,1,3.0,0.0,-999.0,0.0,2.0,1.0,0.5354,1440.0
40,4.0,1.0,-999.0,3,4.0,2.0,2.0,1.0,2.0,0.0,0.9968,1033200.0
13,4.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,5.0,1,4.0,3.0,0.0,1.0,1.0,1.0,0.9845,161280.0
13,1.0,1.0,4.0,3,0.0,0.0,0.0,0.0,2.0,-999.0,0.9625,55440.0
13,6.0,1.0,5.0,3,3.0,2.0,0.0,0.0,2.0,1.0,0.6192,2160.0
13,10.0,5.0,5.0,1,4.0,0.0,1.0,0.0,2.0,1.0,0.9951,624960.0
22,3.0,0.0,4.0,3,4.0,1.0,0.0,0.0,1.0,0.0,0.9978,1653840.0
13,1.0,1.0,4.0,3,1.0,2.0,0.0,0.0,2.0,1.0,0.5354,1440.0
0,1.0,1.0,5.0,3,0.0,4.0,0.0,0.0,2.0,-999.0,0.9933,434880.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,1.0,2.0,3,3.0,0.0,0.0,1.0,2.0,-999.0,0.8576,10080.0
13,2.0,1.0,4.0,3,1.0,4.0,0.0,0.0,2.0,1.0,0.9569,46800.0
13,8.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,1.0,5.0,2,3.0,0.0,0.0,0.0,2.0,-999.0,0.9931,423360.0
13,4.0,1.0,4.0,3,1.0,0.0,0.0,0.0,2.0,-999.0,0.0343,24.0
13,7.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,8.0,4.0,5.0,3,3.0,0.0,1.0,-999.0,2.0,1.0,0.986,182160.0
13,-999.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,4.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.8307,7920.0
13,3.0,0.0,5.0,3,2.0,0.0,0.0,0.0,1.0,1.0,0.9751,91200.0
13,7.0,0.0,6.0,3,4.0,0.0,2.0,0.0,1.0,-999.0,0.9827,141120.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,3,1.0,2.0,0.0,0.0,2.0,1.0,0.6192,2160.0
34,10.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,1.0,0.9989,3628800.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,0.0,-999.0,0.0,1.0,-999.0,0.0,0.0
13,8.0,0.0,2.0,1,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,4.0,0.0,-999.0,3,3.0,0.0,-999.0,1.0,1.0,1.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
13,8.0,0.0,5.0,1,3.0,0.0,2.0,0.0,1.0,1.0,0.9308,25920.0
13,7.0,0.0,5.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,6.0,1,4.0,3.0,3.0,0.0,1.0,1.0,0.9963,892080.0
13,1.0,1.0,5.0,3,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,1,3.0,4.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,2.0,3,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,0.0,5.0,3,3.0,0.0,2.0,1.0,1.0,1.0,0.943,33120.0
13,4.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.675,2880.0
13,9.0,1.0,6.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,0.0,5.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,0.0,4.0,3,4.0,0.0,1.0,0.0,1.0,-999.0,0.9157,20160.0
13,7.0,0.0,5.0,1,3.0,0.0,-999.0,-999.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,0.0,1.0,0.0,2.0,-999.0,0.5354,1440.0
40,6.0,0.0,5.0,1,3.0,0.0,1.0,1.0,1.0,0.0,0.9938,477000.0
13,6.0,1.0,5.0,3,4.0,0.0,0.0,1.0,2.0,-999.0,0.0,0.0
13,1.0,5.0,2.0,3,0.0,2.0,1.0,0.0,1.0,1.0,0.998,1842600.0
13,10.0,1.0,7.0,1,4.0,0.0,0.0,1.0,2.0,1.0,0.9935,452400.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,1,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
10,6.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.9989,3628800.0
13,7.0,1.0,2.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,0.0,5.0,3,3.0,0.0,1.0,2.0,1.0,1.0,0.9957,735840.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,1.0,0.0,4.0,3,0.0,4.0,0.0,0.0,-999.0,-999.0,0.0,0.0
13,3.0,0.0,5.0,3,3.0,3.0,0.0,-999.0,1.0,-999.0,0.0,0.0
13,2.0,1.0,5.0,1,4.0,1.0,2.0,0.0,2.0,-999.0,0.9935,453600.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,9.0,1.0,2.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.5354,1440.0
13,8.0,0.0,5.0,1,3.0,0.0,-999.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,0.0,5.0,1,4.0,0.0,1.0,0.0,1.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,4.0,1.0,5.0,3,4.0,1.0,0.0,0.0,2.0,1.0,0.7892,5760.0
13,6.0,1.0,5.0,3,3.0,0.0,0.0,1.0,2.0,1.0,0.2141,264.0
13,3.0,0.0,5.0,3,2.0,1.0,0.0,0.0,1.0,1.0,0.8054,6480.0
13,6.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
40,4.0,1.0,5.0,1,4.0,0.0,0.0,1.0,2.0,1.0,0.9782,107280.0
13,9.0,0.0,2.0,3,3.0,0.0,2.0,0.0,1.0,-999.0,0.9867,192960.0
13,4.0,1.0,4.0,3,4.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,-999.0,0.0,-999.0,2.0,1.0,0.0,0.0
6,9.0,1.0,2.0,1,3.0,0.0,0.0,2.0,2.0,0.0,0.9971,1174320.0
13,7.0,0.0,5.0,3,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
13,5.0,1.0,4.0,3,3.0,2.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,0.0,2.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,1.0,5.0,3,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,1.0,0.3117,480.0
13,8.0,0.0,2.0,3,3.0,4.0,0.0,0.0,1.0,1.0,0.9387,30240.0
13,9.0,1.0,2.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,1.0,4.0,3,4.0,1.0,0.0,-999.0,2.0,-999.0,0.7697,5040.0
40,5.0,1.0,5.0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.9932,428640.0
13,8.0,1.0,5.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,6.0,0.0,4.0,3,3.0,0.0,0.0,0.0,1.0,-999.0,0.675,2880.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,8.0,1.0,2.0,1,4.0,0.0,0.0,-999.0,2.0,1.0,0.0,0.0
13,1.0,1.0,5.0,3,4.0,4.0,1.0,0.0,2.0,-999.0,0.935,28080.0
13,4.0,1.0,5.0,3,1.0,0.0,0.0,0.0,2.0,1.0,0.4743,1080.0
13,8.0,1.0,4.0,3,3.0,2.0,0.0,0.0,2.0,1.0,0.9625,55560.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,1,4.0,0.0,1.0,0.0,2.0,1.0,0.2141,264.0
13,4.0,1.0,4.0,3,1.0,0.0,0.0,2.0,2.0,1.0,0.9953,661080.0
13,7.0,1.0,4.0,1,3.0,0.0,0.0,0.0,2.0,1.0,0.7892,5760.0
13,6.0,0.0,6.0,3,2.0,0.0,0.0,1.0,1.0,-999.0,0.9833,146880.0
13,1.0,1.0,4.0,3,0.0,-999.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,3.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,10.0,0.0,2.0,3,1.0,2.0,0.0,0.0,1.0,-999.0,0.9697,72000.0
13,8.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,5.0,0.0,5.0,1,3.0,3.0,0.0,-999.0,1.0,-999.0,0.0,0.0
13,4.0,0.0,4.0,3,1.0,4.0,0.0,0.0,1.0,1.0,0.7892,5760.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
12,7.0,1.0,5.0,3,4.0,3.0,-999.0,0.0,2.0,-999.0,0.9989,3628800.0
13,7.0,0.0,6.0,3,4.0,0.0,0.0,0.0,1.0,1.0,0.8922,14640.0
13,9.0,1.0,6.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.2008,240.0
13,1.0,1.0,5.0,3,4.0,2.0,0.0,0.0,2.0,1.0,0.8709,11520.0
13,9.0,0.0,5.0,3,3.0,4.0,1.0,0.0,1.0,1.0,0.9814,129600.0
13,10.0,1.0,4.0,1,3.0,0.0,0.0,0.0,2.0,-999.0,0.39,720.0
13,10.0,0.0,6.0,1,4.0,3.0,0.0,2.0,1.0,1.0,0.9933,433440.0
7,10.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,1.0,0.9989,3628800.0
13,6.0,-999.0,5.0,3,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,6.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,0.0,4.0,3,1.0,1.0,0.0,0.0,1.0,-999.0,0.8948,15120.0
13,8.0,1.0,2.0,3,1.0,2.0,0.0,0.0,2.0,-999.0,0.9692,70560.0
13,8.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,0.0,4.0,3,1.0,1.0,0.0,0.0,1.0,-999.0,0.9157,20160.0
13,10.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,0.0,4.0,3,1.0,0.0,0.0,0.0,1.0,1.0,0.9636,57600.0
13,4.0,1.0,5.0,3,3.0,0.0,0.0,-999.0,2.0,1.0,0.0,0.0
13,4.0,1.0,4.0,1,3.0,1.0,3.0,0.0,2.0,-999.0,0.988,218880.0
13,7.0,1.0,5.0,3,4.0,1.0,-999.0,0.0,2.0,1.0,0.0,0.0
13,10.0,1.0,5.0,1,3.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0
13,7.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,1.0,0.0,4.0,3,0.0,4.0,0.0,0.0,1.0,1.0,0.7031,3360.0
13,7.0,1.0,4.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.3117,480.0
13,8.0,0.0,5.0,1,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13,5.0,4.0,5.0,3,3.0,0.0,2.0,0.0,2.0,-999.0,0.9914,324720.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,0.0,5.0,3,1.0,0.0,0.0,1.0,1.0,-999.0,0.904,17040.0
13,4.0,1.0,5.0,3,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,6.0,1.0,4.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,2.0,1.0,5.0,3,0.0,4.0,0.0,0.0,2.0,-999.0,0.9514,40320.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,3.0,0.0,4.0,1,0.0,4.0,0.0,0.0,1.0,1.0,0.9841,156240.0
13,9.0,0.0,5.0,1,4.0,3.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,3,3.0,0.0,0.0,1.0,1.0,1.0,0.7622,4800.0
13,1.0,1.0,4.0,3,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
13,7.0,0.0,5.0,1,1.0,0.0,3.0,0.0,1.0,1.0,0.99,270240.0
13,8.0,1.0,5.0,1,4.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,10.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,9.0,1.0,6.0,1,3.0,4.0,0.0,1.0,2.0,1.0,0.9928,402480.0
13,7.0,1.0,5.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
33,10.0,0.0,5.0,1,4.0,0.0,-999.0,1.0,1.0,1.0,0.9934,443520.0
13,6.0,0.0,5.0,3,3.0,0.0,3.0,0.0,1.0,1.0,0.9748,90000.0
13,5.0,1.0,5.0,3,3.0,0.0,2.0,1.0,2.0,1.0,0.958,48240.0
13,9.0,1.0,5.0,1,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
43,9.0,0.0,5.0,1,4.0,0.0,1.0,0.0,1.0,0.0,0.9989,3645480.0
13,9.0,0.0,5.0,1,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
13,10.0,1.0,4.0,3,4.0,0.0,0.0,0.0,2.0,-999.0,0.6192,2160.0
13,10.0,1.0,5.0,3,3.0,0.0,-999.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,1.0,0.0,2.0,0.0,2.0,1.0,0.9796,115920.0
13,8.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,9.0,1.0,5.0,1,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
13,5.0,0.0,5.0,3,4.0,0.0,0.0,0.0,1.0,-999.0,0.0,0.0
13,7.0,1.0,5.0,3,3.0,0.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,4.0,1.0,5.0,3,2.0,4.0,2.0,0.0,2.0,-999.0,0.9819,133920.0
13,-999.0,1.0,5.0,1,3.0,3.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,5.0,1.0,4.0,3,0.0,0.0,0.0,0.0,2.0,-999.0,0.6192,2160.0
13,4.0,1.0,5.0,2,4.0,4.0,0.0,0.0,2.0,-999.0,0.9957,736320.0
13,8.0,1.0,5.0,1,1.0,3.0,0.0,0.0,2.0,1.0,0.7456,4320.0
13,5.0,1.0,5.0,3,3.0,1.0,0.0,0.0,2.0,-999.0,0.0,0.0
13,8.0,0.0,5.0,3,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
